"datetime","datetimeEpoch","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","snow","snowdepth","windgust","windspeed","winddir","pressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunriseEpoch","sunset","sunsetEpoch","moonphase","conditions","description","icon","source","hours_datetime","hours_datetimeEpoch","hours_temp","hours_feelslike","hours_humidity","hours_dew","hours_precip","hours_precipprob","hours_snow","hours_snowdepth","hours_windgust","hours_windspeed","hours_winddir","hours_pressure","hours_visibility","hours_cloudcover","hours_solarradiation","hours_solarenergy","hours_uvindex","hours_severerisk","hours_conditions","hours_icon","hours_source","date"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","06:00:00",1750716000,79.8,79.8,81.14,73.5,0,19.4,0,0,3.1,2.9,113.2,1009,15,51.5,5,0,0,10,"Partially cloudy","partly-cloudy-day","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","07:00:00",1750719600,80.7,85.8,80.23,74,0.008,19.4,0,0,4.7,3.8,121.9,1009,15,27.6,117,0.4,1,10,"Partially cloudy","partly-cloudy-day","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","08:00:00",1750723200,81.8,87.6,77.46,74,0,19.4,0,0,4.9,4,122.5,1010,15,48.8,314,1.1,3,10,"Partially cloudy","partly-cloudy-day","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","09:00:00",1750726800,82.3,88.9,77.5,74.6,0.012,77.4,0,0,4,3.6,133.3,1010,6.5,15.4,449,1.6,4,30,"Rain","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","10:00:00",1750730400,83.9,91.5,73.55,74.6,0.008,77.4,0,0,4.7,3.1,143.8,1010,15,6.5,750,2.7,8,30,"Rain","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","11:00:00",1750734000,85.7,93.3,67.36,73.7,0,77.4,0,0,5.1,2.2,139.7,1010,15,47.4,895,3.2,9,10,"Rain, Partially cloudy","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","12:00:00",1750737600,86.6,93.7,63.5,72.8,0,77.4,0,0,5.1,1.3,151.7,1009,15,22.5,823,3,8,10,"Rain, Partially cloudy","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","13:00:00",1750741200,88.6,96,58.92,72.4,0.004,77.4,0,0,4.9,1.1,215.1,1008,15,11,945,3.4,9,10,"Rain","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","14:00:00",1750744800,88.2,96.4,61.43,73.3,0.008,77.4,0,0,5.4,4.5,236.1,1008,11.2,8.4,881,3.2,9,30,"Rain","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","15:00:00",1750748400,86.1,95.1,69.46,74.9,0.043,93.5,0,0,7.4,8.3,230.8,1007,6.3,36,759,2.7,8,30,"Rain, Partially cloudy","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","16:00:00",1750752000,84.6,93.4,74.06,75.5,0.075,93.5,0,0,9.2,8.9,229.7,1007,4.8,100,570,2.1,6,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","17:00:00",1750755600,82.8,90.7,79.43,75.8,0.091,93.5,0,0,11,9.4,236.4,1008,3.6,93.2,328,1.2,3,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","18:00:00",1750759200,81.8,88.7,81.77,75.6,0.075,93.5,0,0,12.3,9.4,240.4,1008,6,100,104,0.4,1,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","19:00:00",1750762800,81.8,88.4,80.79,75.3,0.02,93.5,0,0,10.7,8.1,241.2,1009,11,99.1,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","20:00:00",1750766400,81.9,88.7,80.32,75.3,0,93.5,0,0,8.7,6.9,236,1010,15,95.9,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","21:00:00",1750770000,81.8,88.4,80.79,75.3,0,61.3,0,0,6.7,5.8,234.4,1010,15,96.4,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","22:00:00",1750773600,81.4,87.8,81.74,75.3,0.004,61.3,0,0,4.9,4.7,220.7,1011,15,97.8,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-24",1750694400,88.6,79.2,82.4,96.4,79.2,87.6,74.3,77,0.509,93.5,75,0,0,12.3,9.4,202.7,1009,67.3,12,289.2,25,9,30,"05:28:31",1750714111,"18:27:58",1750760878,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","23:00:00",1750777200,80.5,86,84.18,75.3,0.035,61.3,0,0,3.6,3.1,191.5,1011,13.5,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-24"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","00:00:00",1750780800,80,80,85.16,75.1,0.059,61.3,0,0,3.1,2.2,153.8,1010,7.6,86.3,0,0,0,10,"Rain, Partially cloudy","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","01:00:00",1750784400,80,80,83.64,74.6,0.055,61.3,0,0,3.4,2.2,110.5,1010,15,28.6,0,0,0,10,"Rain, Partially cloudy","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","02:00:00",1750788000,79.8,79.8,84.13,74.6,0.004,61.3,0,0,3.6,2.5,107.3,1009,15,92.3,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","03:00:00",1750791600,79.6,79.6,84.12,74.4,0,29,0,0,4,3.1,100.7,1009,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","04:00:00",1750795200,79.2,79.2,85.12,74.4,0.028,29,0,0,4.9,4.3,108.9,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","05:00:00",1750798800,79.6,79.6,84.63,74.6,0.016,29,0,0,5.8,4.9,94,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","06:00:00",1750802400,79.8,79.8,84.64,74.7,0,29,0,0,6.3,5.1,102.9,1010,15,95.7,9,0,0,10,"Overcast","cloudy","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","07:00:00",1750806000,80.7,86.4,83.68,75.3,0,29,0,0,6.9,5.4,116.2,1011,15,53,121,0.4,1,30,"Partially cloudy","partly-cloudy-day","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","08:00:00",1750809600,82.3,89.3,78.91,75.1,0.004,29,0,0,7.6,6,120.3,1011,15,87.1,357,1.3,4,30,"Partially cloudy","partly-cloudy-day","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","09:00:00",1750813200,83.6,91.2,75.31,74.9,0,74.2,0,0,8.9,6.7,122.8,1011,15,100,550,2,6,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","10:00:00",1750816800,84.8,92.7,71.03,74.4,0,74.2,0,0,10.5,8.1,130.1,1011,15,100,675,2.4,7,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","11:00:00",1750820400,86.4,94.5,66.23,73.8,0,74.2,0,0,10.7,7.8,132.4,1010,15,99.2,873,3.1,9,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","12:00:00",1750824000,87.9,95.9,62.13,73.3,0,74.2,0,0,9.6,5.8,142.2,1010,15,30.9,960,3.5,10,30,"Rain, Partially cloudy","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","13:00:00",1750827600,89.7,98.2,58.7,73.3,0.004,74.2,0,0,7.8,4.3,132.5,1009,15,34.9,960,3.5,10,30,"Rain, Partially cloudy","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","14:00:00",1750831200,90.6,99.2,56.72,73.1,0.008,74.2,0,0,6.7,4.7,192.3,1008,10.7,90.4,889,3.2,9,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","15:00:00",1750834800,88.1,98.1,65.62,75.1,0.028,83.9,0,0,9.8,11,230.2,1008,15,94.6,634,2.3,6,60,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","16:00:00",1750838400,84.6,94.1,75.86,76.2,0.028,83.9,0,0,10.7,9.6,225.1,1008,15,99.6,199,0.7,2,60,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","17:00:00",1750842000,83.4,91.8,78.53,76,0.035,83.9,0,0,11,9.2,225,1009,7.2,100,87,0.3,1,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","18:00:00",1750845600,82.3,89.6,80.35,75.6,0.051,83.9,0,0,11,8.3,218.9,1009,11.7,100,35,0.1,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","19:00:00",1750849200,81.9,89,81.29,75.6,0.055,83.9,0,0,11,7.2,220.7,1010,6.8,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","20:00:00",1750852800,82.1,89.2,80.33,75.5,0.055,83.9,0,0,8.9,5.8,207.9,1010,13.4,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","21:00:00",1750856400,82.3,89.6,80.35,75.6,0.008,67.7,0,0,6.5,4.5,188.1,1011,15,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","22:00:00",1750860000,81.8,88.7,81.77,75.6,0.02,67.7,0,0,5.6,3.6,149.3,1011,13.3,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-25",1750780800,90.6,79.2,83,99.2,79.2,88.4,74.8,77.2,0.497,83.9,70.83,0,0,11,11,163.4,1009.8,87.2,13.6,264.5,22.8,10,60,"05:28:46",1750800526,"18:28:08",1750847288,0,"Rain, Partially cloudy","Partly cloudy throughout the day with storms possible.","rain","fcst","23:00:00",1750863600,80.9,86.8,83.69,75.5,0.039,67.7,0,0,4.5,2.5,104,1011,15,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-25"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","00:00:00",1750867200,80.5,86,84.18,75.3,0.016,67.7,0,0,2.9,2,65.9,1011,10.5,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","01:00:00",1750870800,79.4,79.4,86.68,75.1,0.063,67.7,0,0,2.9,2.2,68.2,1010,10.6,100,0,0,0,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","02:00:00",1750874400,79.1,79.1,87.19,74.9,0.106,67.7,0,0,3.6,2.7,87.4,1010,11.5,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","03:00:00",1750878000,78.9,78.9,86.13,74.4,0.11,41.9,0,0,3.6,2.7,38.3,1009,4.2,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","04:00:00",1750881600,79.8,79.8,83.12,74.2,0.051,41.9,0,0,4.5,3.6,4.1,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","05:00:00",1750885200,80,80,83.14,74.4,0.004,41.9,0,0,2.5,2.2,354.5,1010,13.3,99.5,0,0,0,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","06:00:00",1750888800,79.8,79.8,83.63,74.4,0.031,41.9,0,0,2.5,2.2,33.7,1011,15,100,4,0,0,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","07:00:00",1750892400,80.3,85.3,82.16,74.4,0.012,41.9,0,0,2.7,2.5,37.5,1011,15,100,40,0.1,0,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","08:00:00",1750896000,81.1,86.4,79.29,74,0,41.9,0,0,2.2,2,78.1,1011,15,100,115,0.4,1,10,"Overcast","cloudy","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","09:00:00",1750899600,81.8,87.6,77.46,74,0,83.9,0,0,3.4,2.5,100.3,1011,15,100,197,0.7,2,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","10:00:00",1750903200,82.5,88.9,76.13,74.2,0.004,83.9,0,0,5.1,3.6,115.9,1011,15,100,285,1,3,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","11:00:00",1750906800,82.3,88.8,77.04,74.4,0.016,83.9,0,0,4.7,3.1,120.3,1011,15,100,250,0.9,3,30,"Rain, Overcast","rain","fcst","2025-06-26"
